# Synthetic/composite Extraterrestrial Spectrum, April 2018
# Reference: C. Gueymard, "Revised composite extraterrestrial spectrum based on recent solar irradiance observations",
#    Solar Energy, 2018.	
# Data starts at row 13
# 1st column: Wavelength (nm)
# 2nd column: Mean irradiance (W m-2 nm) at normal incidence and mean sun-earth distance (1 ua)	
# 3rd column: Standard deviation (W m-2 nm-1); missing = -999
# 4th column: Coefficient of variation (%); missing = -999	
# Number of wavelengths/data rows: 2540
# Resolution: variable, approximately equal to spectral step
# Total irradiance (solar constant) = 1361.1 W/m2	
# Wavelength	Irradiance	Standard_deviation	Coefficient_of_variation	
212	3.6927E-02	0.00100	2.7
212.5	2.9282E-02	0.00286	9.8
213	3.2264E-02	0.00095	3.0
213.5	3.2661E-02	0.00210	6.4
214	3.8542E-02	0.00139	3.6
214.5	4.2518E-02	0.00092	2.2
215	3.9835E-02	0.00192	4.8
215.5	3.7641E-02	0.00113	3.0
216	3.4892E-02	0.00160	4.6
216.5	3.3798E-02	0.00133	3.9
217	3.4018E-02	0.00181	5.3
217.5	3.4453E-02	0.00175	5.1
218	4.3961E-02	0.00069	1.6
218.5	4.6618E-02	0.00119	2.6
219	4.6776E-02	0.00221	4.7
219.5	4.9603E-02	0.00107	2.2
220	5.1101E-02	0.00148	2.9
220.5	5.1285E-02	0.00079	1.5
221	3.7527E-02	0.00255	6.8
221.5	4.0583E-02	0.00234	5.8
222	4.4930E-02	0.00082	1.8
222.5	5.1201E-02	0.00169	3.3
223	5.8347E-02	0.00235	4.0
223.5	6.6870E-02	0.00119	1.8
224	6.3864E-02	0.00209	3.3
224.5	6.0426E-02	0.00265	4.4
225	5.7402E-02	0.00184	3.2
225.5	5.2271E-02	0.00253	4.8
226	4.6996E-02	0.00171	3.6
226.5	3.8329E-02	0.00211	5.5
227	3.5837E-02	0.00321	9.0
227.5	3.7884E-02	0.00170	4.5
228	4.8995E-02	0.00094	1.9
228.5	5.4531E-02	0.00192	3.5
229	4.9343E-02	0.00225	4.6
229.5	4.9413E-02	0.00096	2.0
230	4.3026E-02	0.00229	5.3
230.5	5.5934E-02	0.00271	4.8
231	5.3323E-02	0.00153	2.9
231.5	5.0623E-02	0.00175	3.5
232	5.1204E-02	0.00207	4.0
232.5	5.5013E-02	0.00194	3.5
233	4.9551E-02	0.00147	3.0
233.5	4.5580E-02	0.00145	3.2
234	4.1041E-02	0.00089	2.2
234.5	3.4950E-02	0.00197	5.6
235	4.4283E-02	0.00190	4.3
235.5	5.5820E-02	0.00329	5.9
236	4.8751E-02	0.00230	4.7
236.5	4.7397E-02	0.00174	3.7
237	5.0977E-02	0.00111	2.2
237.5	4.9335E-02	0.00316	6.4
238	4.4120E-02	0.00169	3.8
238.5	3.9041E-02	0.00133	3.4
239	4.5621E-02	0.00290	6.4
239.5	4.3624E-02	0.00175	4.0
240	4.3184E-02	0.00100	2.3
240.5	3.9772E-02	0.00115	2.9
241	4.0582E-02	0.00142	3.5
241.5	4.9697E-02	0.00157	3.2
242	6.4243E-02	0.00263	4.1
242.5	7.0657E-02	0.00268	3.8
243	7.0830E-02	0.00282	4.0
243.5	6.4871E-02	0.00227	3.5
244	6.6440E-02	0.00059	0.9
244.5	6.3265E-02	0.00345	5.5
245	5.4784E-02	0.00176	3.2
245.5	4.9874E-02	0.00123	2.5
246	4.9864E-02	0.00138	2.8
246.5	4.9519E-02	0.00180	3.6
247	5.4650E-02	0.00116	2.1
247.5	5.7764E-02	0.00293	5.1
248	5.1674E-02	0.00163	3.2
248.5	4.5970E-02	0.00107	2.3
249	4.2261E-02	0.00259	6.1
249.5	5.7383E-02	0.00401	7.0
250	6.3739E-02	0.00277	4.3
250.5	5.9701E-02	0.00222	3.7
251	5.5842E-02	0.00293	5.3
251.5	4.6083E-02	0.00147	3.2
252	4.1442E-02	0.00196	4.7
252.5	4.0661E-02	0.00155	3.8
253	4.5589E-02	0.00183	4.0
253.5	5.2034E-02	0.00159	3.1
254	5.5837E-02	0.00091	1.6
254.5	5.9700E-02	0.00209	3.5
255	6.4643E-02	0.00245	3.8
255.5	8.2618E-02	0.00300	3.6
256	8.9482E-02	0.00238	2.7
256.5	9.6816E-02	0.00412	4.3
257	1.2213E-01	0.00679	5.6
257.5	1.2355E-01	0.00475	3.8
258	1.3657E-01	0.00649	4.8
258.5	1.2313E-01	0.00462	3.8
259	1.2799E-01	0.00548	4.3
259.5	1.0601E-01	0.00310	2.9
260	8.3382E-02	0.00694	8.3
260.5	9.2921E-02	0.00484	5.2
261	8.2515E-02	0.00286	3.5
261.5	8.6753E-02	0.00294	3.4
262	1.0566E-01	0.00413	3.9
262.5	1.1112E-01	0.00439	4.0
263	9.4888E-02	0.01074	11.3
263.5	1.5744E-01	0.00547	3.5
264	2.4588E-01	0.01201	4.9
264.5	2.6362E-01	0.01285	4.9
265	2.3046E-01	0.01522	6.6
265.5	2.6867E-01	0.01169	4.3
266	2.6536E-01	0.00905	3.4
266.5	2.5406E-01	0.00689	2.7
267	2.4984E-01	0.00698	2.8
267.5	2.6629E-01	0.00727	2.7
268	2.5728E-01	0.00665	2.6
268.5	2.5920E-01	0.00563	2.2
269	2.4337E-01	0.00669	2.7
269.5	2.4509E-01	0.00553	2.3
270	2.6495E-01	0.00566	2.1
270.5	2.8245E-01	0.01311	4.6
271	2.6663E-01	0.00576	2.2
271.5	2.4288E-01	0.00661	2.7
272	1.7580E-01	0.01273	7.2
272.5	1.9596E-01	0.00614	3.1
273	2.3752E-01	0.01439	6.1
273.5	2.0706E-01	0.00357	1.7
274	1.5082E-01	0.00807	5.3
274.5	1.3359E-01	0.00522	3.9
275	1.4371E-01	0.00604	4.2
275.5	1.8154E-01	0.00568	3.1
276	2.3150E-01	0.00446	1.9
276.5	2.5936E-01	0.00801	3.1
277	2.5776E-01	0.00385	1.5
277.5	2.5702E-01	0.01203	4.7
278	1.9677E-01	0.00991	5.0
278.5	1.6892E-01	0.00654	3.9
279	1.2540E-01	0.00357	2.8
279.5	8.1587E-02	0.00560	6.9
280	7.8018E-02	0.00296	3.8
280.5	9.7054E-02	0.00436	4.5
281	1.5627E-01	0.00702	4.5
281.5	2.2108E-01	0.00823	3.7
282	2.7195E-01	0.00889	3.2
282.5	3.0201E-01	0.00589	1.9
283	3.2491E-01	0.00554	1.7
283.5	3.1976E-01	0.00437	1.4
284	3.0911E-01	0.00619	2.0
284.5	2.4706E-01	0.00725	2.9
285	1.4410E-01	0.01908	13.2
285.5	1.4168E-01	0.01878	13.2
286	2.6703E-01	0.01863	6.9
286.5	3.3726E-01	0.00509	1.5
287	3.6623E-01	0.01024	2.8
287.5	3.5966E-01	0.00991	2.7
288	2.9309E-01	0.02089	7.1
288.5	3.4108E-01	0.01537	4.5
289	4.1090E-01	0.00390	0.9
289.5	4.8679E-01	0.01141	2.3
290	5.8350E-01	0.01545	2.6
290.5	6.2027E-01	0.01285	2.1
291	6.0940E-01	0.01418	2.3
291.5	5.8795E-01	0.01114	1.9
292	5.5922E-01	0.00851	1.5
292.5	5.2007E-01	0.02062	3.9
293	5.4538E-01	0.01155	2.1
293.5	5.6202E-01	0.01273	2.3
294	5.2089E-01	0.01541	2.9
294.5	5.2700E-01	0.00641	1.2
295	5.1843E-01	0.01068	2.0
295.5	5.6158E-01	0.01364	2.4
296	5.8224E-01	0.01732	3.0
296.5	5.1155E-01	0.00881	1.7
297	4.3635E-01	0.02547	5.8
297.5	5.3891E-01	0.01937	3.6
298	5.4472E-01	0.02793	5.1
298.5	3.9446E-01	0.03004	7.6
299	5.1778E-01	0.02172	4.2
299.5	5.0240E-01	0.01110	2.2
300	4.4866E-01	0.01071	2.4
300.5	4.2804E-01	0.00880	2.1
301	4.6652E-01	0.00851	1.8
301.5	4.9837E-01	0.03176	6.1
302	4.3864E-01	0.03144	8.1
302.5	5.3152E-01	0.01720	3.4
303	6.3794E-01	0.01325	2.1
303.5	6.5888E-01	0.02150	3.2
304	6.0856E-01	0.01829	3.2
304.5	6.3517E-01	0.00651	1.0
305	6.4108E-01	0.01185	1.8
305.5	6.1946E-01	0.01075	1.7
306	5.4773E-01	0.02517	4.6
306.5	5.7690E-01	0.00495	0.9
307	6.1547E-01	0.00801	1.3
307.5	6.4180E-01	0.00382	0.6
308	6.4710E-01	0.00865	1.3
308.5	6.5035E-01	0.01272	1.9
309	5.6363E-01	0.00836	1.5
309.5	5.0570E-01	0.01130	2.2
310	4.9338E-01	0.03781	7.6
310.5	6.6089E-01	0.02297	3.5
311	7.7783E-01	0.03052	3.9
311.5	7.5172E-01	0.00859	1.1
312	6.5649E-01	0.02410	3.6
312.5	6.7240E-01	0.01519	2.2
313	6.9618E-01	0.01448	2.1
313.5	7.1543E-01	0.01869	2.6
314	7.5176E-01	0.03816	5.0
314.5	6.2396E-01	0.04495	7.2
315	7.0523E-01	0.02924	4.1
315.5	6.5734E-01	0.01685	2.5
316	5.5641E-01	0.04354	7.8
316.5	6.5007E-01	0.01663	2.6
317	7.7114E-01	0.01416	1.9
317.5	8.2136E-01	0.03440	4.2
318	6.5927E-01	0.03492	5.1
318.5	6.6166E-01	0.02848	4.3
319	7.2854E-01	0.02429	3.3
319.5	6.9981E-01	0.02782	4.1
320	8.1191E-01	0.01441	1.8
